tdays,Angledeg
  9360.0 ,   956.78
  9370.0 ,   958.27
  9380.0 ,   959.56
  9390.0 ,   960.60
  9400.0 ,   961.38
  9410.0 ,   961.88
  9420.0 ,   962.07
  9430.0 ,   961.95
  9440.0 ,   961.52
  9450.0 ,   960.80
  9460.0 ,   959.85
  9470.0 ,   958.71
  9480.0 ,   957.46
  9490.0 ,   956.19
  9500.0 ,   954.99
  9510.0 ,   953.94
  9520.0 ,   953.10
  9530.0 ,   952.53
  9540.0 ,   952.24
  9550.0 ,   952.25
  9560.0 ,   952.57
  9570.0 ,   953.17
  9580.0 ,   954.04
  9590.0 ,   955.16
  9600.0 ,   956.51
  9610.0 ,   958.04
  9620.0 ,   959.75
  9630.0 ,   961.61
  9640.0 ,   963.59
  9650.0 ,   965.66
  9660.0 ,   967.82
  9670.0 ,   970.03
  9680.0 ,   972.27
  9690.0 ,   974.52
  9700.0 ,   976.75
  9710.0 ,   978.96
  9720.0 ,   981.10
  9730.0 ,   983.16
  9740.0 ,   985.11
  9750.0 ,   986.92
  9760.0 ,   988.58
  9770.0 ,   990.04
  9780.0 ,   991.29
  9790.0 ,   992.29
  9800.0 ,   993.02
  9810.0 ,   993.46
  9820.0 ,   993.59
  9830.0 ,   993.40
  9840.0 ,   992.92
  9850.0 ,   992.15
  9860.0 ,   991.15
  9870.0 ,   989.98
  9880.0 ,   988.72
  9890.0 ,   987.46
  9900.0 ,   986.28
  9910.0 ,   985.26
  9920.0 ,   984.47
  9930.0 ,   983.96
  9940.0 ,   983.75
  9950.0 ,   983.85
  9960.0 ,   984.26
  9970.0 ,   984.97
  9980.0 ,   985.94
  9990.0 ,   987.17
 10000.0 ,   988.62
 10010.0 ,   990.26
 10020.0 ,   992.08
 10030.0 ,   994.04
 10040.0 ,   996.12
 10050.0 ,   998.30
 10060.0 ,  1000.54
 10070.0 ,  1002.83
 10080.0 ,  1005.15
 10090.0 ,  1007.47
 10100.0 ,  1009.77
 10110.0 ,  1012.02
 10120.0 ,  1014.21
 10130.0 ,  1016.31
 10140.0 ,  1018.30
 10150.0 ,  1020.15
 10160.0 ,  1021.83
 10170.0 ,  1023.31
 10180.0 ,  1024.58
 10190.0 ,  1025.60
 10200.0 ,  1026.35
 10210.0 ,  1026.80
 10220.0 ,  1026.95
 10230.0 ,  1026.77
 10240.0 ,  1026.29
 10250.0 ,  1025.53
 10260.0 ,  1024.52
 10270.0 ,  1023.34
 10280.0 ,  1022.07
 10290.0 ,  1020.78
 10300.0 ,  1019.59
 10310.0 ,  1018.57
 10320.0 ,  1017.79
 10330.0 ,  1017.29
 10340.0 ,  1017.11
 10350.0 ,  1017.26
 10360.0 ,  1017.72
 10370.0 ,  1018.49
 10380.0 ,  1019.54
 10390.0 ,  1020.85
 10400.0 ,  1022.38
 10410.0 ,  1024.12
 10420.0 ,  1026.02
 10430.0 ,  1028.07
 10440.0 ,  1030.24
 10450.0 ,  1032.49
 10460.0 ,  1034.81
 10470.0 ,  1037.18
 10480.0 ,  1039.56
 10490.0 ,  1041.95
 10500.0 ,  1044.31
 10510.0 ,  1046.62
 10520.0 ,  1048.87
 10530.0 ,  1051.02
 10540.0 ,  1053.06
 10550.0 ,  1054.97
 10560.0 ,  1056.71
 10570.0 ,  1058.27
 10580.0 ,  1059.61
 10590.0 ,  1060.71
 10600.0 ,  1061.53
 10610.0 ,  1062.07
 10620.0 ,  1062.29
 10630.0 ,  1062.20
 10640.0 ,  1061.78
 10650.0 ,  1061.06
 10660.0 ,  1060.09
 10670.0 ,  1058.92
 10680.0 ,  1057.63
 10690.0 ,  1056.32
 10700.0 ,  1055.08
 10710.0 ,  1054.01
 10720.0 ,  1053.18
 10730.0 ,  1052.65
